Entity,Week_Num,Week_Start,Week_End,Total_Net,Total_Inflow,Total_Outflow,Outflow_Abs,Transaction_Count,Inflow_Count,Outflow_Count,Avg_Transaction,Avg_Inflow,Avg_Outflow,Max_Transaction,Min_Transaction,Cat_AP_Net,Cat_AP_Count,Cat_Payroll_Net,Cat_Payroll_Count,Cat_Bank charges_Net,Cat_Bank charges_Count,Cat_Custom and Duty_Net,Cat_Custom and Duty_Count,Cat_Other receipt_Net,Cat_Other receipt_Count,Cat_AR_Net,Cat_AR_Count,Cat_Non Netting AP_Net,Cat_Non Netting AP_Count,Cat_Loan payment_Net,Cat_Loan payment_Count,Cat_Tax payable_Net,Cat_Tax payable_Count,Cat_Statutory contribution_Net,Cat_Statutory contribution_Count,Cat_Interest income_Net,Cat_Interest income_Count,Cat_Other_Net,Cat_Other_Count,Cat_Interest charges_Net,Cat_Interest charges_Count,Cat_Loan payment and interest charges_Net,Cat_Loan payment and interest charges_Count,Cat_Loan receipt_Net,Cat_Loan receipt_Count,Cat_Dividend payout_Net,Cat_Dividend payout_Count,Cat_Netting AP_Net,Cat_Netting AP_Count,Cat_Netting AR_Net,Cat_Netting AR_Count,Cat_Non Netting AR_Net,Cat_Non Netting AR_Count,PK40_Amount,PK50_Amount,PK40_Count,PK50_Count,Month,Week_of_Month,Is_Month_End,Quarter,Net_Lag1,Inflow_Lag1,Outflow_Lag1,Net_Lag2,Inflow_Lag2,Outflow_Lag2,Net_Lag4,Inflow_Lag4,Outflow_Lag4,Net_Rolling4_Mean,Net_Rolling4_Std,Cumulative_Net
VN20,11,2025-03-12,2025-03-18,195001.88318,243253.69177,-48251.80859000001,48251.80859000001,226,10,216,862.8401910619469,24325.369177,-223.38800273148152,123851.37,-13145.55,-48241.466360000006,108,0.0,0,-10.34223,108,0.0,0,1237.2434099999998,7,242016.44836,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,243253.69177,-48251.80859000001,10,216,3,2,False,1,-26042.70394,1220.17494,-27262.87888,-135173.7568399998,1660598.0777599998,-1795771.8346,493919.29792000004,528256.6034199999,-34337.305499999995,-225100.4548875,492273.92282156704,-808909.3480200002
VN20,12,2025-03-19,2025-03-25,-120023.30181999998,225108.25266,-345131.55448,345131.55448,221,4,217,-543.091863438914,56277.063165,-1590.4679929953916,223880.69,-298793.66,-46319.95517,110,-298793.66,1,-17.939310000000003,106,0.0,0,1227.56266,3,223880.69,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,225108.25266,-345131.55448,4,217,3,3,False,1,195001.88318,243253.69177,-48251.80859000001,-26042.70394,1220.17494,-27262.87888,-934187.24195,265249.14741000003,-1199436.38936,-21559.46985499995,152230.3642822858,-928932.6498400001
VN20,13,2025-03-26,2025-04-01,-315219.66795000026,2086286.95033,-2401506.61828,2401506.61828,234,9,225,-1347.092598076924,231809.66114777778,-10673.362747911111,708218.59,-1667743.73,-31447.899329999997,108,0.0,0,-27.11895,112,0.0,0,7.29033,3,120075.33,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1960067.9300000002,3,0.0,0,-2370031.6,5,6136.4,1,0.0,0,2086286.95033,-2401506.61828,9,225,3,4,True,1,-120023.30181999998,225108.25266,-345131.55448,195001.88318,243253.69177,-48251.80859000001,-135173.7568399998,1660598.0777599998,-1795771.8346,-66570.94763250006,211932.55581259783,-1244152.3177900002
VN20,14,2025-04-02,2025-04-08,322789.58928,351450.16779,-28660.578510000003,28660.578510000003,334,10,324,966.4358960479042,35145.016779,-88.45857564814816,198390.54,-5154.19,-28646.728730000003,162,0.0,0,-13.84978,162,0.0,0,128.76779000000002,7,351321.4,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,351450.16779,-28660.578510000003,10,324,4,1,False,2,-315219.66795000026,2086286.95033,-2401506.61828,-120023.30181999998,225108.25266,-345131.55448,-26042.70394,1220.17494,-27262.87888,20637.125672499948,291138.18117261224,-921362.7285100003
VN20,15,2025-04-09,2025-04-15,239686.93800999998,290334.12318999995,-50647.18518,50647.18518,311,12,299,770.6975498713825,24194.51026583333,-169.38857919732442,138965.31,-18110.76,-50636.01459,150,0.0,0,-11.17059,149,0.0,0,75.23083,6,290258.89235999994,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,290334.12318999995,-50647.18518,12,299,4,2,False,2,322789.58928,351450.16779,-28660.578510000003,-315219.66795000026,2086286.95033,-2401506.61828,195001.88318,243253.69177,-48251.80859000001,31808.389379999942,300757.3134065876,-681675.7905000004
VN20,16,2025-04-16,2025-04-22,-137006.43283999996,122065.46514,-259071.89798000007,259071.89798000007,338,5,333,-405.3444758579881,24413.093028,-777.9936876276279,119929.02,-111518.15,-57856.03411,166,-111518.15,1,-18.58387,165,0.0,0,195.30946,2,121870.15568,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-89679.13,1,0.0,0,0.0,0,122065.46514,-259071.89798000007,5,333,4,3,False,2,239686.93800999998,290334.12318999995,-50647.18518,322789.58928,351450.16779,-28660.578510000003,-120023.30181999998,225108.25266,-345131.55448,27562.606624999942,303720.46345631283,-818682.2233400003
VN20,17,2025-04-23,2025-04-29,-565258.5442900001,542149.41432,-1107407.95861,1107407.95861,460,10,450,-1228.8229223695655,54214.941432,-2460.906574688889,322618.51,-424833.8,-41761.78578,221,0.0,0,-32.17283,224,0.0,0,2024.49,4,217506.41431999998,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,322618.51,1,0.0,0,-1065614.0,5,0.0,0,0.0,0,542149.41432,-1107407.95861,10,450,4,4,True,2,-137006.43283999996,122065.46514,-259071.89798000007,239686.93800999998,290334.12318999995,-50647.18518,-315219.66795000026,2086286.95033,-2401506.61828,-34947.11246000002,406220.68265717523,-1383940.7676300004
VN20,18,2025-04-30,2025-05-06,197041.49852,248748.61,-51707.11148,51707.11148,287,3,284,686.5557439721255,82916.20333333332,-182.06729394366198,175680.28,-5250.08,-51692.80454,142,0.0,0,-14.30694,142,0.0,0,94.56,1,248654.05,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,248748.61,-51707.11148,3,284,4,5,True,2,-565258.5442900001,542149.41432,-1107407.95861,-137006.43283999996,122065.46514,-259071.89798000007,322789.58928,351450.16779,-28660.578510000003,-66384.13515000002,372798.3151453138,-1186899.2691100005
VN20,19,2025-05-07,2025-05-13,293570.18202,323678.20514,-30108.02312,30108.02312,415,13,402,707.3980289638555,24898.32347230769,-74.89557990049752,238074.8,-4561.5,-30095.75245,201,0.0,0,-12.270669999999999,201,0.0,0,867.33514,11,322810.87,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,323678.20514,-30108.02312,13,402,5,1,False,2,197041.49852,248748.61,-51707.11148,-565258.5442900001,542149.41432,-1107407.95861,239686.93800999998,290334.12318999995,-50647.18518,-52913.324147500025,388199.90939089644,-893329.0870900004
VN20,20,2025-05-14,2025-05-20,267008.0245,314953.4706,-47945.446099999994,47945.446099999994,288,6,282,927.1111961805556,52492.2451,-170.0193124113475,243584.45,-7175.88,-47932.53107,142,0.0,0,-12.91503,140,0.0,0,42.0506,3,314911.42000000004,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,314953.4706,-47945.446099999994,6,282,5,2,False,2,293570.18202,323678.20514,-30108.02312,197041.49852,248748.61,-51707.11148,-137006.43283999996,122065.46514,-259071.89798000007,48090.290187499966,410921.1631238745,-626321.0625900005
VN20,21,2025-05-21,2025-05-27,-66855.18356,131055.4905,-197910.67406000002,197910.67406000002,244,12,232,-273.99665393442626,10921.290875,-853.0632502586208,115486.73,-130914.98,-66968.04834000001,114,-130914.98,1,-11.68924,117,0.0,0,1658.7086599999998,9,129388.37,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-7.54464,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,131055.4905,-197910.67406000002,12,232,5,3,False,2,267008.0245,314953.4706,-47945.446099999994,293570.18202,323678.20514,-30108.02312,-565258.5442900001,542149.41432,-1107407.95861,172691.13036999997,164805.74281319146,-693176.2461500004
VN20,22,2025-05-28,2025-06-03,-126223.68577999996,446963.59690999996,-573187.2826899999,573187.2826899999,390,9,381,-323.65047635897423,49662.62187888889,-1504.4285634908133,226148.25,-219653.26,-37989.321260000004,188,0.0,0,-26.551429999999996,189,0.0,0,1598.99691,6,226462.46,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,218902.14,1,0.0,0,-535171.4099999999,4,0.0,0,0.0,0,446963.59690999996,-573187.2826899999,9,381,5,4,True,2,-66855.18356,131055.4905,-197910.67406000002,267008.0245,314953.4706,-47945.446099999994,197041.49852,248748.61,-51707.11148,91874.83429499998,219176.36021587954,-819399.9319300003
VN20,23,2025-06-04,2025-06-10,264999.2671899999,310333.30445,-45334.03726,45334.03726,376,4,372,704.7852850797871,77583.3261125,-121.86569155913978,139317.73,-4757.73,-45318.16584,186,0.0,0,-15.87142,186,0.0,0,0.01445,1,310333.29,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,310333.30445,-45334.03726,4,372,6,1,False,2,-126223.68577999996,446963.59690999996,-573187.2826899999,-66855.18356,131055.4905,-197910.67406000002,293570.18202,323678.20514,-30108.02312,84732.10558749997,210714.5085261049,-554400.6647400004
VN20,24,2025-06-11,2025-06-17,319635.81772,374828.23397,-55192.416249999995,55192.416249999995,413,9,404,773.9366046489104,41647.581552222226,-136.61489170792078,161189.06,-7194.83,-55175.124429999996,203,0.0,0,-17.29182,201,0.0,0,979.77397,6,373848.46,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,374828.23397,-55192.416249999995,9,404,6,2,False,2,264999.2671899999,310333.30445,-45334.03726,-126223.68577999996,446963.59690999996,-573187.2826899999,267008.0245,314953.4706,-47945.446099999994,97889.05389249997,226910.13971293,-234764.84702000045
VN20,25,2025-06-18,2025-06-24,-106646.70591000003,79092.99733,-185739.70324000003,185739.70324000003,504,6,498,-211.6006069642858,13182.166221666666,-372.9712916465864,43997.68,-109732.07,-75986.94377000001,249,-109732.07,1,-20.68947,248,0.0,0,615.41733,4,78477.58,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,79092.99733,-185739.70324000003,6,498,6,3,False,2,319635.81772,374828.23397,-55192.416249999995,264999.2671899999,310333.30445,-45334.03726,-66855.18356,131055.4905,-197910.67406000002,87941.17330499997,237179.96434850327,-341411.5529300005
VN20,26,2025-06-25,2025-07-01,-895661.5679399999,535666.82747,-1431328.3954099999,1431328.3954099999,269,5,264,-3329.596906840148,107133.365494,-5421.698467462121,529176.38,-494827.31,-34295.24654,127,0.0,0,-31.07887,130,0.0,0,4.18747,3,6486.26,1,0.0,0,-333134.38999999996,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,529176.38,1,0.0,0,-1063867.68,5,0.0,0,0.0,0,535666.82747,-1431328.3954099999,5,264,6,4,True,2,-106646.70591000003,79092.99733,-185739.70324000003,319635.81772,374828.23397,-55192.416249999995,-126223.68577999996,446963.59690999996,-573187.2826899999,-104418.297235,560464.7204350855,-1237073.1208700002
VN20,27,2025-07-02,2025-07-08,173892.18103,218900.11394,-45007.93290999999,45007.93290999999,374,9,365,464.9523556951872,24322.234882222223,-123.30940523287668,163571.31,-15174.57,-44994.22770999999,183,0.0,0,-13.7052,182,0.0,0,80.57112000000001,5,218819.54282,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,218900.11394,-45007.93290999999,9,365,7,1,False,3,-895661.5679399999,535666.82747,-1431328.3954099999,-106646.70591000003,79092.99733,-185739.70324000003,264999.2671899999,310333.30445,-45334.03726,-127195.06877499999,541994.5782866555,-1063180.9398400004
VN20,28,2025-07-09,2025-07-15,537012.9799599999,562348.10888,-25335.128920000003,25335.128920000003,315,9,306,1704.8031109841268,62483.12320888889,-82.79453895424838,284325.48,-3900.61,-25326.838000000003,154,0.0,0,-8.29092,152,0.0,0,493.73888000000005,5,561854.37,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,562348.10888,-25335.128920000003,9,306,7,2,False,3,173892.18103,218900.11394,-45007.93290999999,-895661.5679399999,535666.82747,-1431328.3954099999,319635.81772,374828.23397,-55192.416249999995,-72850.778215,608543.5212836624,-526167.9598800004
VN20,29,2025-07-16,2025-07-22,95779.92176000003,303742.75114,-207962.82937999998,207962.82937999998,423,4,419,226.43007508274238,75935.687785,-496.3313350357995,242546.89,-121601.21,-86338.39982,210,-121601.21,1,-23.21956,208,0.0,0,14.01114,2,303728.74,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,303742.75114,-207962.82937999998,4,419,7,3,False,3,537012.9799599999,562348.10888,-25335.128920000003,173892.18103,218900.11394,-45007.93290999999,-106646.70591000003,79092.99733,-185739.70324000003,-22244.1212975,613195.3645282468,-430388.0381200004
VN20,30,2025-07-23,2025-07-29,-737626.5258899999,382936.75048000005,-1120563.27637,1120563.27637,516,10,506,-1429.508771104651,38293.675048000005,-2214.5519295849804,146135.91,-535723.92,-54855.802390000004,251,0.0,0,-23.453979999999998,251,0.0,0,140.22048,6,150394.46000000002,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,86266.16,1,0.0,0,-1065684.02,4,146135.91,1,0.0,0,382936.75048000005,-1120563.27637,10,506,7,4,True,3,95779.92176000003,303742.75114,-207962.82937999998,537012.9799599999,562348.10888,-25335.128920000003,-895661.5679399999,535666.82747,-1431328.3954099999,17264.639214999974,538731.7963850829,-1168014.5640100003
VN20,31,2025-07-30,2025-08-05,395466.23498,431784.49,-36318.255020000004,36318.255020000004,322,10,312,1228.1560092546583,43178.449,-116.40466352564104,222418.16,-5544.05,-36299.73027,155,0.0,0,-18.52475,157,0.0,0,147.55999999999997,7,431636.93000000005,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,431784.49,-36318.255020000004,10,312,7,5,True,3,-737626.5258899999,382936.75048000005,-1120563.27637,95779.92176000003,303742.75114,-207962.82937999998,173892.18103,218900.11394,-45007.93290999999,72658.15270249997,570650.6053465403,-772548.3290300004
VN20,32,2025-08-06,2025-08-12,264027.95,336037.02918,-72009.07918,72009.07918,417,7,410,633.160551558753,48005.28988285714,-175.63190043902438,243147.28,-18225.93,-71987.77402,207,0.0,0,-21.30516,203,0.0,0,48.29918000000001,4,335988.73,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,336037.02918,-72009.07918,7,410,8,1,False,3,395466.23498,431784.49,-36318.255020000004,-737626.5258899999,382936.75048000005,-1120563.27637,537012.9799599999,562348.10888,-25335.128920000003,4411.895212500007,509670.8503933027,-508520.3790300003
VN20,33,2025-08-13,2025-08-19,264654.13997,300162.05757,-35507.9176,35507.9176,522,7,515,507.0002681417625,42880.29393857143,-68.94741281553398,194645.95,-4061.13,-35494.41100000001,258,0.0,0,-13.506599999999999,257,0.0,0,63.33757000000001,5,300098.72000000003,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,300162.05757,-35507.9176,7,515,8,2,False,3,264027.95,336037.02918,-72009.07918,395466.23498,431784.49,-36318.255020000004,95779.92176000003,303742.75114,-207962.82937999998,46630.449765000005,526479.3163107566,-243866.23906000028
VN20,34,2025-08-20,2025-08-26,-839198.4809600001,84925.89104000002,-924124.372,924124.372,365,8,357,-2299.173920438356,10615.736380000002,-2588.5836750700278,51271.55,-389801.45,-65206.61259,175,-164087.58,1,-27.36941,178,0.0,0,32.501039999999996,5,84893.39000000001,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-694802.81,3,0.0,0,0.0,0,84925.89104000002,-924124.372,8,357,8,3,False,3,264654.13997,300162.05757,-35507.9176,264027.95,336037.02918,-72009.07918,-737626.5258899999,382936.75048000005,-1120563.27637,21237.460997499962,576944.8519690624,-1083064.7200200004
VN20,35,2025-08-27,2025-09-02,203721.14626,232996.70103,-29275.55477,29275.55477,404,7,397,504.260263019802,33285.243004285716,-73.74195156171284,227824.46,-3826.02,-29264.02375,199,0.0,0,-11.53102,198,0.0,0,160.52103,5,232836.18,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,232996.70103,-29275.55477,7,397,8,4,True,3,-839198.4809600001,84925.89104000002,-924124.372,264654.13997,300162.05757,-35507.9176,395466.23498,431784.49,-36318.255020000004,-26698.811182500038,542419.782698876,-879343.5737600003
VN20,36,2025-09-03,2025-09-09,358015.2477,388136.98604,-30121.738339999993,30121.738339999993,408,9,399,877.4883522058824,43126.33178222222,-75.4930785463659,237354.51,-3976.29,-30106.148559999994,199,0.0,0,-15.589780000000001,200,0.0,0,69.01603999999999,7,388067.97,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,388136.98604,-30121.738339999993,9,399,9,1,False,3,203721.14626,232996.70103,-29275.55477,-839198.4809600001,84925.89104000002,-924124.372,264027.95,336037.02918,-72009.07918,-3201.986757500039,560931.4029336183,-521328.32606000034
VN20,37,2025-09-10,2025-09-16,744723.7187799999,797453.9390199999,-52730.220239999995,52730.220239999995,501,13,487,1486.474488582834,61342.610693846145,-108.27560624229979,358202.66,-6167.3,-52713.68772999999,246,0.0,0,-16.532510000000002,242,0.0,0,799.93902,9,344493.54000000004,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,452160.45999999996,2,0.0,0,797453.9390199999,-52730.220239999995,13,488,9,2,False,3,358015.2477,388136.98604,-30121.738339999993,203721.14626,232996.70103,-29275.55477,264654.13997,300162.05757,-35507.9176,116815.40794499993,676747.4597033563,223395.39271999954
