Entity,Week_Num,Week_Start,Week_End,Total_Net,Total_Inflow,Total_Outflow,Outflow_Abs,Transaction_Count,Inflow_Count,Outflow_Count,Avg_Transaction,Avg_Inflow,Avg_Outflow,Max_Transaction,Min_Transaction,Cat_AP_Net,Cat_AP_Count,Cat_Payroll_Net,Cat_Payroll_Count,Cat_Bank_charges_Net,Cat_Bank_charges_Count,Cat_Custom_and_Duty_Net,Cat_Custom_and_Duty_Count,Cat_Other_receipt_Net,Cat_Other_receipt_Count,Cat_AR_Net,Cat_AR_Count,Cat_Non_Netting_AP_Net,Cat_Non_Netting_AP_Count,Cat_Loan_payment_Net,Cat_Loan_payment_Count,Cat_Tax_payable_Net,Cat_Tax_payable_Count,Cat_Statutory_contribution_Net,Cat_Statutory_contribution_Count,Cat_Interest_income_Net,Cat_Interest_income_Count,Cat_Other_Net,Cat_Other_Count,Cat_Interest_charges_Net,Cat_Interest_charges_Count,Cat_Loan_payment_and_interest_charges_Net,Cat_Loan_payment_and_interest_charges_Count,Cat_Loan_receipt_Net,Cat_Loan_receipt_Count,Cat_Dividend_payout_Net,Cat_Dividend_payout_Count,Cat_Netting_AP_Net,Cat_Netting_AP_Count,Cat_Netting_AR_Net,Cat_Netting_AR_Count,Cat_Non_Netting_AR_Net,Cat_Non_Netting_AR_Count,PK40_Amount,PK50_Amount,PK40_Count,PK50_Count,Month,Week_of_Month,Is_Month_End,Quarter,Net_Lag1,Inflow_Lag1,Outflow_Lag1,Net_Lag2,Inflow_Lag2,Outflow_Lag2,Net_Lag4,Inflow_Lag4,Outflow_Lag4,Net_Rolling4_Mean,Net_Rolling4_Std,Cumulative_Net,Cat_AP_Lag1,Cat_AP_Rolling4_Mean,Cat_Payroll_Lag1,Cat_Payroll_Rolling4_Mean,Cat_Bank_charges_Lag1,Cat_Bank_charges_Rolling4_Mean,Cat_Custom_and_Duty_Lag1,Cat_Custom_and_Duty_Rolling4_Mean,Cat_Other_receipt_Lag1,Cat_Other_receipt_Rolling4_Mean,Cat_AR_Lag1,Cat_AR_Rolling4_Mean,Cat_Nonting_AP_Lag1,Cat_Nonting_AP_Rolling4_Mean,Cat_Loan_payment_Lag1,Cat_Loan_payment_Rolling4_Mean,Cat_Tax_payable_Lag1,Cat_Tax_payable_Rolling4_Mean,Cat_Statutory_contribution_Lag1,Cat_Statutory_contribution_Rolling4_Mean,Cat_Interest_income_Lag1,Cat_Interest_income_Rolling4_Mean,Cat_Other_Lag1,Cat_Other_Rolling4_Mean,Cat_Interest_charges_Lag1,Cat_Interest_charges_Rolling4_Mean,Cat_Loan_payment_and_interest_charges_Lag1,Cat_Loan_payment_and_interest_charges_Rolling4_Mean,Cat_Loan_receipt_Lag1,Cat_Loan_receipt_Rolling4_Mean,Cat_Dividend_payout_Lag1,Cat_Dividend_payout_Rolling4_Mean,Cat_Netting_AP_Lag1,Cat_Netting_AP_Rolling4_Mean,Cat_Netting_AR_Lag1,Cat_Netting_AR_Rolling4_Mean,Cat_Nonting_AR_Lag1,Cat_Nonting_AR_Rolling4_Mean,AP_Ratio,Payroll_Ratio,Bank_charges_Ratio,Custom_and_Duty_Ratio,Other_receipt_Ratio,AR_Ratio,Nonting_AP_Ratio,Loan_payment_Ratio,Tax_payable_Ratio,Statutory_contribution_Ratio,Interest_income_Ratio,Other_Ratio,Interest_charges_Ratio,Loan_payment_and_interest_charges_Ratio,Loan_receipt_Ratio,Dividend_payout_Ratio,Netting_AP_Ratio,Netting_AR_Ratio,Nonting_AR_Ratio,AP_AR_Ratio,Inflow_Concentration
MY10,11,2025-03-12,2025-03-18,-33347.44576,0.0,-33347.44576,33347.44576,191,0,191,-174.59395685863876,0.0,-174.59395685863876,-0.3321,-10644.5,-33336.81791,189,-0.4676,1,-10.16025,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-33347.44576,0,191,3,2,False,1,-50154.48087,89.31884,-50243.79971000001,679250.05645,699443.2100000001,-20193.15355,-13045.71912,6837.900000000001,-19883.61912,3056.6851674999943,518159.56409072696,-99849.9860899999,-22282.72859,-25085.03725,0.0,-16253.0516,0.0,-2.5400625,0.0,0.0,89.31884,354.86936000000003,0.0,178199.26,0.0,0.0,0.0,0.0,0.0,0.0,-27961.07112,-6990.26778,0.0,0.0,0.0,0.0,0.0,-22.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127143.6825,0.0,0.0,0.0,0.0,0.999681299429153,1.402206343973974e-05,0.00030467850740721917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33336.81791,0.0
MY10,12,2025-03-19,2025-03-25,-131473.37041,10.57124,-131483.94165,131483.94165,139,1,138,-945.8515856834532,10.57124,-952.7821858695652,10.57124,-110851.48,-15157.33165,136,-110851.48,1,0.0,0,0.0,0,10.57124,1,0.0,0,-5475.13,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,10.57124,-131483.94165,1,138,3,3,False,1,-33347.44576,0.0,-33347.44576,-50154.48087,89.31884,-50243.79971000001,-583521.3891500001,14683.9886,-598205.37775,116068.68985250001,377891.36329022975,-231323.3564999999,-33336.81791,-22662.265725,-0.4676,-27770.3641,-10.16025,-2.5400625,0.0,0.0,0.0,71.91752,0.0,174813.8575,0.0,-1368.7825,0.0,0.0,0.0,0.0,0.0,-6990.26778,0.0,0.0,0.0,0.0,0.0,-22.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11526968933433494,0.8430122106519483,0.0,0.0,8.03930123597114e-05,0.0,0.041637707001357147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15157.33165,1.0
MY10,13,2025-03-26,2025-04-01,102144.6338500001,782450.6900000001,-680306.0561500001,680306.0561500001,89,3,86,1147.6925151685405,260816.8966666667,-7910.535536627908,723041.26,-594485.79,-12518.38785,76,-71.9508,1,0.0,0,0.0,0,0.0,0,774397.76,2,0.0,0,0.0,0,0.0,0,-72990.6275,7,0.0,0,0.0,0,-239.3,1,0.0,0,0.0,0,0.0,0,-594485.79,1,0.0,0,8052.93,1,782450.6900000001,-680306.0561500001,3,86,3,4,True,1,-131473.37041,10.57124,-131483.94165,-33347.44576,0.0,-33347.44576,679250.05645,699443.2100000001,-20193.15355,-28207.665797499976,96891.01747564472,-129178.7226499998,-15157.33165,-20823.8165,-110851.48,-27730.9746,0.0,-2.5400625,0.0,0.0,10.57124,24.97252,0.0,193599.44,-5475.13,-1368.7825,0.0,0.0,0.0,0.0,0.0,-25237.924655000003,0.0,0.0,0.0,0.0,0.0,-59.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148621.4475,0.0,0.0,0.0,2013.2325,0.00855807904010602,4.918849302139655e-05,0.0,0.0,0.0,0.5294098024420176,0.0,0.0,0.0,0.0498993613887699,0.0,0.0,0.00016359521200626253,0.0,0.0,0.0,0.4064146629743438,0.0,0.005505310449735026,0.016165320325823254,0.9796279819632294
MY10,14,2025-04-02,2025-04-08,-30460.51221,8.2296,-30468.74181,30468.74181,115,2,113,-264.8740192173913,4.1148,-269.6348832743363,8.1284,-12761.31,-17455.291810000006,111,-252.14,1,0.0,0,0.0,0,8.2296,2,0.0,0,0.0,0,0.0,0,0.0,0,-12761.31,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.2296,-30468.74181,2,113,4,1,False,2,102144.6338500001,782450.6900000001,-680306.0561500001,-131473.37041,10.57124,-131483.94165,-50154.48087,89.31884,-50243.79971000001,-23284.173632499977,95899.35232164606,-159639.2348599998,-12518.38785,-19616.957305,-71.9508,-27794.0096,0.0,-2.5400625,0.0,0.0,0.0,4.70021,774397.76,193599.44,0.0,-1368.7825,0.0,0.0,0.0,0.0,-72990.6275,-21437.984375,0.0,0.0,0.0,0.0,-239.3,-59.825,0.0,0.0,0.0,0.0,0.0,0.0,-594485.79,-148621.4475,0.0,0.0,8052.93,2013.2325,0.5727370864767959,0.008273131756040192,0.0,0.0,0.0002700268307270102,0.0,0.0,0.0,0.0,0.4187197549364371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17455.291810000006,1.0
MY10,15,2025-04-09,2025-04-15,-46652.36876999999,252.41270999999998,-46904.781480000005,46904.781480000005,179,10,169,-260.62775849162006,25.241270999999998,-277.5430856804734,44.39902,-16450.17,-46888.44864000001,167,-0.5958,1,-15.73704,1,0.0,0,252.41270999999998,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,252.41270999999998,-46904.781480000005,10,169,4,2,False,2,-30460.51221,8.2296,-30468.74181,102144.6338500001,782450.6900000001,-680306.0561500001,-33347.44576,0.0,-33347.44576,-26610.404384999973,96592.96934582465,-206291.6036299998,-17455.291810000006,-23004.864987500005,-252.14,-27794.04165,0.0,-3.93426,0.0,0.0,8.2296,67.8033875,0.0,193599.44,0.0,-1368.7825,0.0,0.0,0.0,0.0,-12761.31,-21437.984375,0.0,0.0,0.0,0.0,0.0,-59.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148621.4475,0.0,0.0,0.0,2013.2325,0.9943010699721193,1.2634339473198416e-05,0.000333714511015949,0.0,0.005352581177391715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46888.44864000001,1.0
MY10,16,2025-04-16,2025-04-22,-21886.6688,1245.25052,-23131.91932,23131.91932,165,5,160,-132.6464775757576,249.050104,-144.57449575,601.43,-5908.68,-23131.91932,160,0.0,0,0.0,0,0.0,0,760.72052,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,484.53,1,1245.25052,-23131.91932,5,160,4,3,False,2,-46652.36876999999,252.41270999999998,-46904.781480000005,-30460.51221,8.2296,-30468.74181,-131473.37041,10.57124,-131483.94165,786.2710175000284,68348.04538294456,-228178.27242999978,-46888.44864000001,-24998.511905000003,-0.5958,-81.17165,-15.73704,-3.93426,0.0,0.0,252.41270999999998,255.3407075,0.0,193599.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21437.984375,0.0,0.0,0.0,0.0,0.0,-59.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148621.4475,0.0,0.0,0.0,2134.3650000000002,0.9489173465101476,0.0,0.0,0.0,0.031206269021096498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019876384468755868,23131.91932,0.5245965432360643
MY10,17,2025-04-23,2025-04-29,-803688.3382900002,773324.9990899999,-1577013.3373800002,1577013.3373800002,113,4,109,-7112.286179557524,193331.24977249998,-14468.012269541287,711312.86,-1438423.85,-64179.187379999996,106,-74410.3,2,0.0,0,0.0,0,28.50909,2,773296.49,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-1438423.85,1,0.0,0,0.0,0,773324.9990899999,-1577013.3373800002,4,109,4,4,True,2,-21886.6688,1245.25052,-23131.91932,-46652.36876999999,252.41270999999998,-46904.781480000005,102144.6338500001,782450.6900000001,-680306.0561500001,-225671.97201750005,385481.0422806726,-1031866.61072,-23131.91932,-37913.711787500004,0.0,-18665.75895,0.0,-3.93426,0.0,0.0,760.72052,262.46797999999995,0.0,193324.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3190.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359605.9625,0.0,0.0,484.53,121.1325,0.027306361124327085,0.03165939934918378,0.0,0.0,1.2129781298984438e-05,0.3290149669095824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120071428356078,0.0,0.0,0.08299428254226267,0.9999262715183685
MY10,18,2025-04-30,2025-05-06,-99878.81638,1.161,-99879.97738000001,99879.97738000001,70,1,69,-1426.840234,1.161,-1447.5359040579713,1.161,-31211.92,-23351.48738,61,0.0,0,0.0,0,0.0,0,1.161,1,0.0,0,-26474.15,1,0.0,0,0.0,0,-49220.990000000005,6,0.0,0,0.0,0,-833.35,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.161,-99879.97738000001,1,69,4,5,True,2,-803688.3382900002,773324.9990899999,-1577013.3373800002,-21886.6688,1245.25052,-23131.91932,-30460.51221,8.2296,-30468.74181,-243026.54806000006,375188.2108133581,-1131745.4271,-64179.187379999996,-39387.76068,-74410.3,-18602.72395,0.0,-3.93426,0.0,0.0,28.50909,260.70082999999994,773296.49,193324.1225,0.0,-6618.5375,0.0,0.0,0.0,0.0,0.0,-12305.247500000001,0.0,0.0,0.0,0.0,0.0,-208.3375,0.0,0.0,0.0,0.0,0.0,0.0,-1438423.85,-359605.9625,0.0,0.0,0.0,121.1325,0.23379276366633656,0.0,0.0,0.0,1.1623816256308071e-05,0.0,0.2650565505098521,0.0,0.0,0.49279564488680194,0.0,0.0,0.008343417120753085,0.0,0.0,0.0,0.0,0.0,0.0,23351.48738,1.0
MY10,19,2025-05-07,2025-05-13,-55161.81047,0.0946,-55161.90507,55161.90507,207,1,206,-266.48217618357484,0.0946,-267.7762382038835,0.0946,-17236.77,-55146.92142,204,-0.6713,1,-14.31235,1,0.0,0,0.0946,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0946,-55161.90507,1,206,5,1,False,2,-99878.81638,1.161,-99879.97738000001,-803688.3382900002,773324.9990899999,-1577013.3373800002,-46652.36876999999,252.41270999999998,-46904.781480000005,-245153.90848500005,373724.86282844207,-1186907.2375699999,-23351.48738,-41452.378874999995,0.0,-18602.742825,0.0,-3.5780875,0.0,0.0,1.161,197.62130249999998,0.0,193324.1225,-26474.15,-6618.5375,0.0,0.0,0.0,0.0,-49220.990000000005,-12305.247500000001,0.0,0.0,0.0,0.0,-833.35,-208.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359605.9625,0.0,0.0,0.0,121.1325,0.9997266551232696,1.2169609586598948e-05,0.000259460318437002,0.0,1.7149487068259505e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55146.92142,1.0
MY10,20,2025-05-14,2025-05-20,-21053.289569999997,0.0,-21053.289569999997,21053.289569999997,130,0,130,-161.94838130769227,0.0,-161.94838130769227,-0.03072,-5564.65,-18844.98471,125,-348.92,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-1859.3848600000001,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-21053.289569999997,0,130,5,2,False,2,-55161.81047,0.0946,-55161.90507,-99878.81638,1.161,-99879.97738000001,-21886.6688,1245.25052,-23131.91932,-244945.56367750006,373891.0147532768,-1207960.52714,-55146.92142,-40380.6452225,-0.6713,-18689.972825,-14.31235,-3.5780875,0.0,0.0,0.0946,7.4411725,0.0,193324.1225,0.0,-6618.5375,0.0,0.0,0.0,0.0,0.0,-12770.093715,0.0,0.0,0.0,0.0,0.0,-208.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359605.9625,0.0,0.0,0.0,0.0,0.8951087974799562,0.016573182012239812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0883180205078042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18844.98471,0.0
MY10,21,2025-05-21,2025-05-27,-649530.1867,57383.47,-706913.6567,706913.6567,138,2,136,-4706.740483333333,28691.735,-5197.894534558824,57177.29,-571454.66,-61553.12669999999,131,-61832.79,1,0.0,0,0.0,0,0.0,0,57383.47,2,-12073.08,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-571454.66,1,0.0,0,0.0,0,57383.47,-706913.6567,2,136,5,3,False,2,-21053.289569999997,0.0,-21053.289569999997,-55161.81047,0.0946,-55161.90507,-803688.3382900002,773324.9990899999,-1577013.3373800002,-206406.02578,297174.20133589266,-1857490.7138399999,-18844.98471,-39724.1300525,-348.92,-15545.595325,0.0,-3.5780875,0.0,0.0,0.0,0.3139,0.0,14345.8675,0.0,-9636.8075,0.0,0.0,0.0,0.0,-1859.3848600000001,-12770.093715,0.0,0.0,0.0,0.0,0.0,-208.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142863.665,0.0,0.0,0.0,0.0,0.08053559872162214,0.08090150785594992,0.0,0.0,0.0,0.0750800545957358,0.015796317398349836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476865214283424,0.0,0.0,1.072663028220496,1.0
MY10,22,2025-05-28,2025-06-03,685092.05073,745433.32033,-60341.2696,60341.2696,147,5,142,4660.490141020408,149086.664066,-424.93851830985915,745413.92,-12688.52,-44992.96438,135,-1202.85,1,0.0,0,0.0,0,19.40033,4,745413.92,1,0.0,0,0.0,0,0.0,0,-10581.12522,5,0.0,0,0.0,0,-3564.33,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,745433.32033,-60341.2696,5,142,5,4,True,2,-649530.1867,57383.47,-706913.6567,-21053.289569999997,0.0,-21053.289569999997,-99878.81638,1.161,-99879.97738000001,-10163.309002499998,545989.4615419175,-1172398.66311,-61553.12669999999,-45134.49930249999,-61832.79,-15846.307825,0.0,-3.5780875,0.0,0.0,0.0,4.8737325,57383.47,200699.3475,-12073.08,-3018.27,0.0,0.0,0.0,0.0,0.0,-3110.12752,0.0,0.0,0.0,0.0,0.0,-891.0825,0.0,0.0,0.0,0.0,0.0,0.0,-571454.66,-142863.665,0.0,0.0,0.0,0.0,0.05583815243405562,0.0014927872075297076,0.0,0.0,2.407662172827436e-05,0.9250898816066616,0.0,0.0,0.0,0.013131619378713858,0.0,0.0,0.004423482751310939,0.0,0.0,0.0,0.0,0.0,0.0,0.06035970508841584,0.9999479502067692
MY10,23,2025-06-04,2025-06-10,-50978.81594,0.1078,-50978.92374,50978.92374,97,1,96,-525.5548035051546,0.1078,-531.030455625,0.1078,-18123.74,-32835.840619999995,94,-19.34312,1,0.0,0,0.0,0,0.1078,1,0.0,0,0.0,0,0.0,0,0.0,0,-18123.74,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1078,-50978.92374,1,96,6,1,False,2,685092.05073,745433.32033,-60341.2696,-649530.1867,57383.47,-706913.6567,-55161.81047,0.0946,-55161.90507,-9117.560369999992,545878.5403536621,-1223377.47905,-44992.96438,-39556.7291025,-1202.85,-15850.97578,0.0,0.0,0.0,0.0,19.40033,4.8770325,745413.92,200699.3475,0.0,-3018.27,0.0,0.0,0.0,0.0,-10581.12522,-7641.06252,0.0,0.0,0.0,0.0,-3564.33,-891.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142863.665,0.0,0.0,0.0,0.0,0.6441048334595334,0.0003794328651540327,0.0,0.0,2.114594898010493e-06,0.0,0.0,0.0,0.0,0.3555136190804146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32835.840619999995,1.0
MY10,24,2025-06-11,2025-06-17,-39561.78485,347.95241,-39909.73726,39909.73726,225,3,222,-175.83015488888887,115.98413666666666,-179.77359126126126,333.15,-6830.19,-39896.66502,220,-0.59684,1,-12.4754,1,0.0,0,347.95241,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,347.95241,-39909.73726,3,222,6,2,False,2,-50978.81594,0.1078,-50978.92374,685092.05073,745433.32033,-60341.2696,-21053.289569999997,0.0,-21053.289569999997,-13744.684189999993,546091.8392020414,-1262939.2639,-32835.840619999995,-44819.64918,-19.34312,-15763.89499,0.0,-3.11885,0.0,0.0,0.1078,91.865135,0.0,200699.3475,0.0,-3018.27,0.0,0.0,0.0,0.0,-18123.74,-7176.216305,0.0,0.0,0.0,0.0,0.0,-891.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142863.665,0.0,0.0,0.0,0.0,0.9910321567641017,1.482549060545729e-05,0.00030988862257777945,0.0,0.008643129122715004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39896.66502,1.0
MY10,25,2025-06-18,2025-06-24,-87193.00862999998,335.47,-87528.47862999998,87528.47862999998,166,1,165,-525.25908813253,335.47,-530.4756280606059,335.47,-64959.47,-18952.778629999997,163,-64959.47,1,0.0,0,0.0,0,335.47,1,0.0,0,-3616.23,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,335.47,-87528.47862999998,1,165,6,3,False,2,-39561.78485,347.95241,-39909.73726,-50978.81594,0.1078,-50978.92374,-649530.1867,57383.47,-706913.6567,126839.61032749999,372721.77569442784,-1350132.27253,-39896.66502,-34169.5621625,-0.59684,-16545.56499,-12.4754,-3.11885,0.0,0.0,347.95241,175.73263500000002,0.0,186353.48,0.0,-904.0575,0.0,0.0,0.0,0.0,0.0,-7176.216305,0.0,0.0,0.0,0.0,0.0,-891.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215705974128379,0.7393188106483579,0.0,0.0,0.0038180619609150847,0.0,0.041157153262348214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18952.778629999997,1.0
MY10,26,2025-06-25,2025-07-01,213677.96045,1145396.49,-931718.52955,931718.52955,122,2,120,1751.4586922131148,572698.245,-7764.321079583333,1054437.0,-904075.87,-24914.199549999998,117,-157.87,1,0.0,0,0.0,0,0.0,0,1145396.49,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-2570.59,1,0.0,0,0.0,0,0.0,0,-904075.87,1,0.0,0,0.0,0,1145396.49,-931718.52955,2,120,6,4,True,2,-87193.00862999998,335.47,-87528.47862999998,-39561.78485,347.95241,-39909.73726,685092.05073,745433.32033,-60341.2696,8986.08775749999,137963.60261368848,-1136454.31208,-18952.778629999997,-29149.870955,-64959.47,-16284.319990000002,0.0,-3.11885,0.0,0.0,335.47,170.88255249999997,0.0,286349.1225,-3616.23,-904.0575,0.0,0.0,0.0,0.0,0.0,-4530.935,0.0,0.0,0.0,0.0,0.0,-642.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226018.9675,0.0,0.0,0.0,0.0,0.011994617204875624,7.600445739119542e-05,0.0,0.0,0.0,0.5514362369052371,0.0,0.0,0.0,0.0,0.0,0.0,0.0012375771085401473,0.0,0.0,0.0,0.43525556432395596,0.0,0.0,0.021751594113929927,1.0
MY10,27,2025-07-02,2025-07-08,-40669.19227,274.24715000000003,-40943.439419999995,40943.439419999995,142,5,137,-286.40276246478874,54.849430000000005,-298.85722204379556,221.36,-19365.42,-8965.70391,130,-665.65,1,0.0,0,0.0,0,274.24715000000003,5,0.0,0,0.0,0,0.0,0,0.0,0,-31312.085509999997,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,274.24715000000003,-40943.439419999995,5,137,7,1,False,3,213677.96045,1145396.49,-931718.52955,-87193.00862999998,335.47,-87528.47862999998,-50978.81594,0.1078,-50978.92374,11563.49367499999,136559.0861282495,-1177123.50435,-24914.199549999998,-23182.3367775,-157.87,-16445.89671,0.0,-3.11885,0.0,0.0,0.0,239.41739,1145396.49,286349.1225,0.0,-904.0575,0.0,0.0,0.0,0.0,0.0,-7828.021377499999,0.0,0.0,0.0,0.0,-2570.59,-642.6475,0.0,0.0,0.0,0.0,0.0,0.0,-904075.87,-226018.9675,0.0,0.0,0.0,0.0,0.21752079401092891,0.016149620597204713,0.0,0.0,0.006653627916119118,0.0,0.0,0.0,0.0,0.7596759574757472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8965.70391,1.0
MY10,28,2025-07-09,2025-07-15,-73493.89643,915.2698899999999,-74409.16631999999,74409.16631999999,235,20,215,-312.7399848085106,45.76349449999999,-346.08914567441855,241.45,-24577.55,-74393.92583,213,-0.66624,1,-14.57425,1,0.0,0,915.2698899999999,20,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,915.2698899999999,-74409.16631999999,20,215,7,2,False,3,-40669.19227,274.24715000000003,-40943.439419999995,213677.96045,1145396.49,-931718.52955,-39561.78485,347.95241,-39909.73726,3080.4657799999914,141748.92177214133,-1250617.40078,-8965.70391,-31806.65198,-665.65,-16445.914060000003,0.0,-3.6435625,0.0,0.0,274.24715000000003,381.24676,0.0,286349.1225,0.0,-904.0575,0.0,0.0,0.0,0.0,-31312.085509999997,-7828.021377499999,0.0,0.0,0.0,0.0,0.0,-642.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226018.9675,0.0,0.0,0.0,0.0,0.987646633326192,8.844938422672864e-06,0.00019348634697202206,0.0,0.012151035388413431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74393.92583,1.0
MY10,29,2025-07-16,2025-07-22,-15011.821699999999,152.47415,-15164.295849999999,15164.295849999999,118,3,115,-127.21882796610168,50.82471666666667,-131.86344217391303,55.12858,-4583.78,-15164.295849999999,115,0.0,0,0.0,0,0.0,0,152.47415,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,152.47415,-15164.295849999999,3,115,7,3,False,3,-73493.89643,915.2698899999999,-74409.16631999999,-40669.19227,274.24715000000003,-40943.439419999995,-87193.00862999998,335.47,-87528.47862999998,21125.762512499987,130580.46078726591,-1265629.22248,-74393.92583,-30859.531284999997,-0.66624,-206.04656,-14.57425,-3.6435625,0.0,0.0,915.2698899999999,335.4977975,0.0,286349.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7828.021377499999,0.0,0.0,0.0,0.0,0.0,-642.6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-226018.9675,0.0,0.0,0.0,0.0,0.990045280434452,0.0,0.0,0.0,0.00995471956554809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15164.295849999999,1.0
