Entity,Week_Num,Week_Start,Week_End,Total_Net,Total_Inflow,Total_Outflow,Outflow_Abs,Transaction_Count,Inflow_Count,Outflow_Count,Avg_Transaction,Avg_Inflow,Avg_Outflow,Max_Transaction,Min_Transaction,Cat_AP_Net,Cat_AP_Count,Cat_Payroll_Net,Cat_Payroll_Count,Cat_Bank charges_Net,Cat_Bank charges_Count,Cat_Custom and Duty_Net,Cat_Custom and Duty_Count,Cat_Other receipt_Net,Cat_Other receipt_Count,Cat_AR_Net,Cat_AR_Count,Cat_Non Netting AP_Net,Cat_Non Netting AP_Count,Cat_Loan payment_Net,Cat_Loan payment_Count,Cat_Tax payable_Net,Cat_Tax payable_Count,Cat_Statutory contribution_Net,Cat_Statutory contribution_Count,Cat_Interest income_Net,Cat_Interest income_Count,Cat_Other_Net,Cat_Other_Count,Cat_Interest charges_Net,Cat_Interest charges_Count,Cat_Loan payment and interest charges_Net,Cat_Loan payment and interest charges_Count,Cat_Loan receipt_Net,Cat_Loan receipt_Count,Cat_Dividend payout_Net,Cat_Dividend payout_Count,Cat_Netting AP_Net,Cat_Netting AP_Count,Cat_Netting AR_Net,Cat_Netting AR_Count,Cat_Non Netting AR_Net,Cat_Non Netting AR_Count,PK40_Amount,PK50_Amount,PK40_Count,PK50_Count,Month,Week_of_Month,Is_Month_End,Quarter,Net_Lag1,Inflow_Lag1,Outflow_Lag1,Net_Lag2,Inflow_Lag2,Outflow_Lag2,Net_Lag4,Inflow_Lag4,Outflow_Lag4,Net_Rolling4_Mean,Net_Rolling4_Std,Cumulative_Net
SS10,13,2025-03-26,2025-04-01,-103699.10172,7690.19912,-111389.30084,111389.30084,66,2,64,-1571.198510909091,3845.09956,-1740.457825625,7688.22,-64685.0,-746.2026799999999,55,-303.33,1,-6.20816,1,0.0,0,1.97912,1,0.0,0,0.0,0,0.0,0,0.0,0,-110333.56000000001,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,7688.22,1,7690.19912,-111389.30084,2,64,3,4,True,1,-188276.64178,764.1764800000001,-189040.81826,2405.8177400000004,10365.15,-7959.332259999999,7186.99186,20204.410000000003,-13017.41814,-68564.7661525,95981.42065951097,-185268.98983000003
SS10,14,2025-04-02,2025-04-08,-9143.036540000001,50.58441,-9193.620949999997,9193.620949999997,88,1,87,-103.8981425,50.58441,-105.67380402298846,50.58441,-7909.58,-9115.440949999997,86,-78.18,1,0.0,0,0.0,0,50.58441,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50.58441,-9193.620949999997,1,87,4,1,False,2,-103699.10172,7690.19912,-111389.30084,-188276.64178,764.1764800000001,-189040.81826,15310.861149999993,43361.52,-28050.65885,-74678.240575,89412.19557411045,-194412.02637000004
SS10,15,2025-04-09,2025-04-15,74677.84116000001,85318.38,-10640.538840000001,10640.538840000001,131,1,130,570.0598561832062,85318.38,-81.85029876923078,85318.38,-4573.31,-10625.02854,128,-5.5575,1,-9.9528,1,0.0,0,85318.38,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,85318.38,-10640.538840000001,1,130,4,2,False,2,-9143.036540000001,50.58441,-9193.620949999997,-103699.10172,7690.19912,-111389.30084,2405.8177400000004,10365.15,-7959.332259999999,-56610.23472,114080.52406781996,-119734.18521000004
SS10,16,2025-04-16,2025-04-22,-6821.84356,20.58668,-6842.430240000001,6842.430240000001,64,1,63,-106.591305625,20.58668,-108.61000380952382,20.58668,-5050.85,-6842.430240000001,63,0.0,0,0.0,0,0.0,0,20.58668,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20.58668,-6842.430240000001,1,63,4,3,False,2,74677.84116000001,85318.38,-10640.538840000001,-9143.036540000001,50.58441,-9193.620949999997,-188276.64178,764.1764800000001,-189040.81826,-11246.535165,72925.71131343566,-126556.02877000003
SS10,17,2025-04-23,2025-04-29,-59986.98959,50.89533,-60037.88492,60037.88492,43,2,41,-1395.0462695348835,25.447665,-1464.3386565853657,40.03305,-58303.02,-628.9893599999999,37,-58458.78999999999,2,-6.54556,1,0.0,0,50.89533,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-943.56,1,0.0,0,0.0,0,50.89533,-60037.88492,2,41,4,4,True,2,-6821.84356,20.58668,-6842.430240000001,74677.84116000001,85318.38,-10640.538840000001,-103699.10172,7690.19912,-111389.30084,-318.50713249999717,55692.44640566632,-186543.01836000005
SS10,18,2025-04-30,2025-05-06,-30845.93116,187.92,-31033.85116,31033.85116,21,1,20,-1468.8538647619048,187.92,-1551.692558,187.92,-18113.24,-1336.4573999999998,14,-17.54376,1,0.0,0,0.0,0,187.92,1,0.0,0,0.0,0,0.0,0,0.0,0,-29679.85,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,187.92,-31033.85116,1,20,4,5,True,2,-59986.98959,50.89533,-60037.88492,-6821.84356,20.58668,-6842.430240000001,-9143.036540000001,50.58441,-9193.620949999997,-5744.230787499997,57853.96313049289,-217388.94952000002
SS10,19,2025-05-07,2025-05-13,-11240.26086,0.0,-11240.26086,11240.26086,215,0,215,-52.28028306976744,0.0,-52.28028306976744,-1.82169,-5740.22,-11225.14104,213,-5.8851,1,-9.23472,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-11240.26086,0,215,5,1,False,2,-30845.93116,187.92,-31033.85116,-59986.98959,50.89533,-60037.88492,74677.84116000001,85318.38,-10640.538840000001,-27223.7562925,24209.22535083452,-228629.21038000003
SS10,20,2025-05-14,2025-05-20,78614.60218999999,84855.23035,-6240.628159999999,6240.628159999999,80,7,73,982.6825273749998,12122.175764285714,-85.48805698630136,61275.02,-2566.32,-4519.988159999999,72,0.0,0,0.0,0,0.0,0,61377.51035,4,0.0,0,0.0,0,0.0,0,0.0,0,-1720.64,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,23477.719999999998,3,84855.23035,-6240.628159999999,7,73,5,2,False,2,-11240.26086,0.0,-11240.26086,-30845.93116,187.92,-31033.85116,-6821.84356,20.58668,-6842.430240000001,-5864.644855000002,59774.39054140696,-150014.60819000006
SS10,21,2025-05-21,2025-05-27,455987.98965,525145.27886,-69157.28921,69157.28921,64,9,55,7124.81233828125,58349.47542888889,-1257.4052583636364,481680.2,-52596.52,-15936.45113,52,-53214.35999999999,2,-6.47808,1,0.0,0,75.90096,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,481680.2,1,43389.177899999995,5,525145.27886,-69157.28921,9,55,5,3,False,2,78614.60218999999,84855.23035,-6240.628159999999,-11240.26086,0.0,-11240.26086,-59986.98959,50.89533,-60037.88492,123129.099955,226965.5012646601,305973.38145999995
SS10,22,2025-05-28,2025-06-03,3824.52714,41408.868899999994,-37584.34176,37584.34176,59,9,50,64.82249389830508,4600.985433333332,-751.6868352,12500.65,-16856.25,-8237.631759999998,44,-2929.21,1,0.0,0,0.0,0,324.7289,5,0.0,0,0.0,0,0.0,0,0.0,0,-26417.499999999996,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,41084.14,4,41408.868899999994,-37584.34176,9,50,5,4,True,2,455987.98965,525145.27886,-69157.28921,78614.60218999999,84855.23035,-6240.628159999999,-30845.93116,187.92,-31033.85116,131796.71453,219670.0381716304,309797.90859999997
SS10,23,2025-06-04,2025-06-10,-4659.3048499999995,2918.93336,-7578.23821,7578.23821,137,3,134,-34.00952445255474,972.9777866666667,-56.554016492537315,2875.05,-1970.28,-7578.23821,134,0.0,0,0.0,0,0.0,0,43.88336,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2875.05,1,2918.93336,-7578.23821,3,134,6,1,False,2,3824.52714,41408.868899999994,-37584.34176,455987.98965,525145.27886,-69157.28921,-11240.26086,0.0,-11240.26086,133441.9535325,218261.78369242043,305138.60374999995
SS10,24,2025-06-11,2025-06-17,-2407.88551,2044.65555,-4452.54106,4452.54106,127,6,121,-18.95972842519685,340.775925,-36.79785999999999,1155.48,-2455.72,-4435.38167,119,-5.9394,1,-11.21999,1,0.0,0,12.26172,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,2032.39383,3,2044.65555,-4452.54106,6,121,6,2,False,2,-4659.3048499999995,2918.93336,-7578.23821,3824.52714,41408.868899999994,-37584.34176,78614.60218999999,84855.23035,-6240.628159999999,113186.3316075,228562.6085606566,302730.71823999996
SS10,25,2025-06-18,2025-06-24,-10334.89272,50888.841420000004,-61223.73414,61223.73414,61,6,55,-169.42447081967214,8481.47357,-1113.1588025454546,26294.74,-51128.33,-10095.40414,54,-51128.33,1,0.0,0,0.0,0,0.51142,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50888.33,5,50888.841420000004,-61223.73414,6,55,6,3,False,2,-2407.88551,2044.65555,-4452.54106,-4659.3048499999995,2918.93336,-7578.23821,455987.98965,525145.27886,-69157.28921,-3394.3889849999996,5855.383373930768,292395.82551999995
SS10,26,2025-06-25,2025-07-01,9205.15982,12486.539560000001,-3281.37974,3281.37974,62,2,60,148.47031967741935,6243.2697800000005,-54.68966233333333,12478.53,-1483.4,-2398.24134,58,-877.74,1,-5.3984,1,0.0,0,8.00956,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,12478.53,1,0.0,0,12486.539560000001,-3281.37974,2,60,6,4,True,2,-10334.89272,50888.841420000004,-61223.73414,-2407.88551,2044.65555,-4452.54106,3824.52714,41408.868899999994,-37584.34176,-2049.230814999999,8210.859098933868,301600.98533999996
SS10,27,2025-07-02,2025-07-08,-30149.923450000002,30.81406,-30180.737510000003,30180.737510000003,92,2,90,-327.71655923913045,15.40703,-335.3415278888889,28.96988,-18199.61,-1451.48751,84,-223.0,1,0.0,0,0.0,0,30.81406,2,0.0,0,0.0,0,0.0,0,0.0,0,-28506.25,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,30.81406,-30180.737510000003,2,90,7,1,False,3,9205.15982,12486.539560000001,-3281.37974,-10334.89272,50888.841420000004,-61223.73414,-4659.3048499999995,2918.93336,-7578.23821,-8421.885465,16559.470124106552,271451.06188999995
SS10,28,2025-07-09,2025-07-15,-12666.634829999999,63.77663,-12730.41146,12730.41146,154,2,152,-82.25087551948052,31.888315,-83.75270697368421,35.94278,-6898.15,-12712.484199999999,150,-6.14156,1,-11.7857,1,0.0,0,63.77663,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63.77663,-12730.41146,2,152,7,2,False,3,-30149.923450000002,30.81406,-30180.737510000003,9205.15982,12486.539560000001,-3281.37974,-2407.88551,2044.65555,-4452.54106,-10986.572795,16105.768838978274,258784.42705999996
SS10,29,2025-07-16,2025-07-22,-5222.767739999999,32.5234,-5255.291139999999,5255.291139999999,54,1,53,-96.7179211111111,32.5234,-99.15643660377357,32.5234,-4552.52,-5255.291139999999,53,0.0,0,0.0,0,0.0,0,32.5234,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,32.5234,-5255.291139999999,1,53,7,3,False,3,-12666.634829999999,63.77663,-12730.41146,-30149.923450000002,30.81406,-30180.737510000003,-10334.89272,50888.841420000004,-61223.73414,-9708.541549999998,16375.293137558556,253561.65931999995
SS10,30,2025-07-23,2025-07-29,-77499.48713000001,6175.55512,-83675.04225,83675.04225,77,4,73,-1006.4868458441559,1543.88878,-1146.233455479452,5807.76,-53371.11,-29651.053929999995,70,-53371.11,1,-5.66832,1,0.0,0,367.79512,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,-647.21,1,5807.76,1,0.0,0,6175.55512,-83675.04225,4,73,7,4,True,3,-5222.767739999999,32.5234,-5255.291139999999,-12666.634829999999,63.77663,-12730.41146,9205.15982,12486.539560000001,-3281.37974,-31384.7032875,32470.04223618477,176062.17218999995
SS10,31,2025-07-30,2025-08-05,-35613.46899,619.95184,-36233.42083,36233.42083,41,2,39,-868.6211948780488,309.97592,-929.0620725641027,608.38,-19480.62,-4582.16083,32,-1782.26,2,0.0,0,0.0,0,11.57184,1,0.0,0,0.0,0,0.0,0,0.0,0,-29868.999999999996,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,608.38,1,0.0,0,619.95184,-36233.42083,2,39,7,5,True,3,-77499.48713000001,6175.55512,-83675.04225,-5222.767739999999,32.5234,-5255.291139999999,-30149.923450000002,30.81406,-30180.737510000003,-32750.5896725,32515.668654314435,140448.70319999993
SS10,32,2025-08-06,2025-08-12,3684.76915,13106.59612,-9421.82697,9421.82697,219,7,212,16.8254299086758,1872.3708742857143,-44.44258004716981,9366.65,-2497.91,-9224.67777,210,-189.69,1,-7.4592,1,0.0,0,67.99611999999999,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,13038.6,4,0.0,0,13106.59612,-9421.82697,7,212,8,1,False,3,-35613.46899,619.95184,-36233.42083,-77499.48713000001,6175.55512,-83675.04225,-12666.634829999999,63.77663,-12730.41146,-28662.7386775,36647.57450587491,144133.47234999994
SS10,33,2025-08-13,2025-08-19,-8241.26578,0.0,-8241.26578,8241.26578,67,0,67,-123.00396686567164,0.0,-123.00396686567164,-3.1486,-5758.83,-8241.26578,67,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-8241.26578,0,67,8,2,False,3,3684.76915,13106.59612,-9421.82697,-35613.46899,619.95184,-36233.42083,-5222.767739999999,32.5234,-5255.291139999999,-29417.363187500003,36029.897939716066,135892.20656999995
SS10,34,2025-08-20,2025-08-26,312690.26120999997,365073.93,-52383.668789999996,52383.668789999996,52,6,46,6013.274254038461,60845.655,-1138.7754084782607,343937.7,-50627.0,-1756.6687900000002,45,-50627.0,1,0.0,0,0.0,0,330.63,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,364743.3,5,0.0,0,365073.93,-52383.668789999996,6,46,8,3,False,3,-8241.26578,0.0,-8241.26578,3684.76915,13106.59612,-9421.82697,-77499.48713000001,6175.55512,-83675.04225,68130.0738975,163868.02284898853,448582.46777999995
SS10,35,2025-08-27,2025-09-02,-7582.286250000001,18353.44,-25935.72625,25935.72625,70,1,69,-108.31837500000002,18353.44,-375.88009057971016,18353.44,-11437.09,-25579.65297,67,-350.27,1,-5.80328,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,18353.44,1,0.0,0,18353.44,-25935.72625,1,69,8,4,True,3,312690.26120999997,365073.93,-52383.668789999996,-8241.26578,0.0,-8241.26578,-35613.46899,619.95184,-36233.42083,75137.86958249999,158462.81238207832,441000.1815299999
SS10,36,2025-09-03,2025-09-09,-41898.29842,386.72884,-42285.02726,42285.02726,110,4,106,-380.893622,96.68221,-398.915351509434,212.77,-19726.66,-10897.347259999999,100,-2176.68,1,0.0,0,0.0,0,165.68124,2,0.0,0,0.0,0,0.0,0,0.0,0,-29211.0,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,221.04760000000002,2,0.0,0,386.72884,-42285.02726,4,106,9,1,False,3,-7582.286250000001,18353.44,-25935.72625,312690.26120999997,365073.93,-52383.668789999996,3684.76915,13106.59612,-9421.82697,63742.102689999985,166737.17219137924,399101.8831099999
SS10,37,2025-09-10,2025-09-16,-9794.03872,1001.4000000000001,-10795.438719999998,10795.438719999998,145,2,143,-67.54509462068965,500.70000000000005,-75.49257846153844,539.84,-3040.3,-10779.17687,141,-6.62277,1,-9.63908,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1001.4000000000001,2,0.0,0,1001.4000000000001,-10795.438719999998,2,143,9,2,False,3,-41898.29842,386.72884,-42285.02726,-7582.286250000001,18353.44,-25935.72625,-8241.26578,0.0,-8241.26578,63353.90945499998,166962.28092233473,389307.84438999987
SS10,38,2025-09-17,2025-09-23,25518.441469999998,27039.010000000002,-1520.5685299999998,1520.5685299999998,68,5,63,375.2711980882353,5407.802000000001,-24.13600841269841,9539.22,-491.47,-1520.5685299999998,63,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,27039.010000000002,5,0.0,0,27039.010000000002,-1520.5685299999998,5,63,9,3,False,3,-9794.03872,1001.4000000000001,-10795.438719999998,-41898.29842,386.72884,-42285.02726,312690.26120999997,365073.93,-52383.668789999996,-8439.045480000015,27539.07872049598,414826.2858599999
